type,properties,id,yolo_pred,Confidence,annotation_type,Area_sqm,Perimeter_m,centroid_x,centroid_y,neighbor_mean_area,neighbor_mean_perimeter,neighbor_mean_conf,neighbor_majority_class,spatial_cluster_id
Feature,"{ ""height"": 4.6524543762207031, ""confidence"": 0.99489998817443803 }",1488,3,0.8814,3.0,224.48435507304697,65.472937649341,439348.3940286736,4463231.145913294,178.41925359304878,57.45859552263877,0.7423200000000001,3,0
Feature,"{ ""height"": 4.5840177536010742, ""confidence"": 0.99629998207092207 }",1507,3,0.8889,3.0,207.8979908380803,62.03435581205404,439303.9216041123,4463200.055768848,194.8230468027961,60.70094680854017,0.8487600000000001,3,0
Feature,"{ ""height"": 3.6974649429321289, ""confidence"": 0.99000000953674305 }",1591,3,0.9171,3.0,247.0121144264199,70.9808042669457,438525.86188954965,4463647.0094046425,170.55243484152032,55.36018233231156,0.87486,3,2
Feature,"{ ""height"": 4.6977777481079102, ""confidence"": 0.99080002307891812 }",1607,3,0.2528,3.0,185.7689087003951,59.57784394353532,439666.5323249821,4463349.3066945905,203.31533899435402,60.70551936214006,0.8819000000000001,3,0
Feature,"{ ""height"": 4.7722511291503906, ""confidence"": 0.95380002260208108 }",1633,3,0.8704,3.0,177.83954788285246,56.681233825197666,438519.4981149607,4463773.797320474,181.48447004894243,57.56957926497121,0.8455999999999999,3,2
Feature,"{ ""height"": 5.0010361671447754, ""confidence"": 0.9934999942779541 }",1636,3,0.8366,0.0,150.37155379813936,51.8425686859771,439451.07817455026,4463394.049337128,199.62513646772769,58.592262839992124,0.7794800000000001,3,0
Feature,"{ ""height"": 4.402616024017334, ""confidence"": 0.95370000600814808 }",1648,3,0.8465,0.0,253.1023299001047,65.45829782009899,438726.4824001196,4463680.184461989,195.40106289880305,59.509176611385804,0.8934799999999999,3,2
Feature,"{ ""height"": 5.1241378784179688, ""confidence"": 0.98159998655319203 }",1658,3,0.9008,3.0,149.54937355457923,54.040756059250825,438882.9809155214,4464100.416353669,136.03043078131927,47.890428622589674,0.82288,3,2
Feature,"{ ""height"": 4.3951025009155273, ""confidence"": 0.98780000209808305 }",1717,3,0.8945,3.0,219.76332997650064,70.03217589130695,439216.7160263513,4463168.874154554,204.6624005670313,60.52438771815533,0.75388,3,1
Feature,"{ ""height"": 4.996833324432373, ""confidence"": 0.98540002107620206 }",1721,3,0.8913,3.0,163.35983180990195,54.14828240610576,438584.9131777689,4463524.40918683,188.36619067260034,56.8820148582407,0.85208,3,1
Feature,"{ ""height"": 5.2471423149108887, ""confidence"": 0.98989999294281006 }",1728,3,0.8996,2.0,189.79879585143877,57.9118121856941,438938.6145288886,4463303.930732831,204.4151081415808,61.28407167821145,0.7936799999999999,3,1
Feature,"{ ""height"": 5.3454422950744629, ""confidence"": 0.99290001392364513 }",1755,3,0.9102,3.0,232.5472137783713,71.64496377084339,438906.3445772429,4463252.354416479,195.86542455619428,58.53744136118159,0.7915599999999999,3,1
Feature,"{ ""height"": 4.3807263374328613, ""confidence"": 0.96740001440048207 }",1756,3,0.9075,3.0,152.46800913810594,51.33436827621854,438624.9635795506,4463355.696107561,158.06338767827114,52.20955905931216,0.8087200000000001,3,1
Feature,"{ ""height"": 4.8557257652282715, ""confidence"": 0.94090002775192205 }",1768,3,0.9022,3.0,239.87365694834193,67.06347771111014,438827.5690933876,4463495.70395032,192.11096128107565,57.89182112370604,0.8582000000000001,3,1
Feature,"{ ""height"": 4.4848685264587402, ""confidence"": 0.99870002269744806 }",1791,3,0.7987,3.0,155.7608649301344,52.62430547330244,438774.9283053355,4463762.742753062,209.85256278243227,60.76314153738387,0.9015000000000001,3,2
Feature,"{ ""height"": 5.0192670822143546, ""confidence"": 0.99849998950958208 }",1801,3,0.9194,3.0,136.92802054331938,49.58446505323631,439598.62908513605,4463043.419938462,192.57981306343672,56.72745681218534,0.7459,3,0
Feature,"{ ""height"": 6.0317497253417969, ""confidence"": 0.99489998817443803 }",1816,3,0.8775,3.0,223.5988850523043,67.52821728086596,439117.8704334425,4463194.044587498,179.4525439208509,56.23494654239649,0.7546200000000001,3,1
